content,fileName,fileUrl,regdate,regname,seq,subject,viewCount
출원인의 경우는 개인이 가장 많이 출원하고 있으며 기업은 특허 부분이 실용실안 부분보다 약간 출원건수가 높은 것으로 파악되며 남진농기, 아이레보, 바이메디아가 특허와 실용실안 부분 모두에 출원한 것으로 파악되고 있다.&nbsp; 

화분 이외의 부분에 대해서는 받침대에 해당되는 부분이 가장 많이 출원되고 있으며 재배기는 2005년 이후 출원되지 않는 상황이다. 관수, 담이나 벽 혹은 블록, 공기정화와 같은 부분은 특허에서 출원건수가 실용실안 부분보다 다소 높게 나타나고 있으며 벤치, 테이블, 곤충 사육통, 액자등의 출원은 실용실안 부분에서만 나타나고 있다.",2010특허협력조약및규칙.pdf,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=509&file_seq=1,2011.01.19,이진필,509,화분 특허 및 실용실안 출원 동향,627

"日사케업계 자기네 명칭 놔두고 막걸리 딴 '맛코리' 출시&hellip;해외판매도 그대로 사용

일본이 우리 전통술 막걸리의 주권까지 넘보고 있다.

1일 막걸리업계와 막걸리 포털사이트 '주로주로닷컴' 등에 따르면 최근 일본 사케(청주)업체들이 잇따라 자국산 쌀과 물로 빚은 막걸리 제품을 버젓이 우리나라의 고유명칭 막걸리에 해당하는 일본어 발음 '맛코리(マッコリ)'라는 이름을 달고 출시하고 있다.

일본 전통의 막걸리에 해당하는 '도부로크'나 '니고리슈'라는 말이 있는데도 이 고유명칭을 쓰지 않고 한국 막걸리 명칭을 사용한 것이다.(중략)

주로주로닷컴의 문자란 실장은 &quot;일본 막걸리가 한국 막걸리의 맛에 100% 따라오지는 못했지만 최근 기세라면 세계인이 막걸리를 '한국 전통술'이 아닌 '일본 전통술'로 인식할 가능성이 높아진다&quot;며 &quot;막걸리의 국적 정체성이 훼손되기 전에 국내 업체와 정부가 나서 대응책을 빨리 마련해야 할 것&quot;이라고 강조했다.(2011.4.1, 아시아투데이) 

http://www.asiatoday.co.kr/news/view.asp?seq=465787",나의 특허권 더 빨리 행사할 수 있다.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=508&file_seq=1,2011.04.05,이진필,508,′막걸리′ 명칭 일본에 빼앗길 판,575

"18일 특허청에 따르면 우리나라가 상표제도를 본격 시행한 1950년대에 등록된 상표 중 현재까지 상표권으로 존속하고 있는 상표는 국내 기업의 샘표간장과 진로소주 등과 외국기업은 펩시콜라와 코카콜라 등인 것으로 분석됐다.
국내 기업의 경우 샘표간장과 진로소주 등이 1954년 상표로 등록된 이후 현재까지 상표권으로 존속되고 있으며 외국기업 상표로는 펩시콜라와 윈스톤(담배), IBM, 코카콜라, 유니버셜 등이 상표권으로 인정받고 있다.(2010.1.18, 디지털타임스)


http://www.dt.co.kr/contents.html?article_no=2010011902011657731004
","한국, 특허생산성에 있어 세계 최고 수준.hwp",http://www.fact.or.kr/action.do?action=farmtech%24file&seq=507&file_seq=1,2010.01.25,이진필,507,"특허청, 50년 이상 장수 상표는…샘표간장, 진로소주, 펩시콜라, 코카콜라 등",497

"한국한의학연구원 소속 신한방제제연구센터 마진열 박사팀이 그 주인공이다. 연구팀은 &ldquo;감초, 당귀 등 국내에서 자생하는 한약재에서 신종플루 치료용 한약제제(KIOM-C)를 찾아냈다&rdquo;며 &ldquo;동물 실험을 통해서도 바이러스 증식 억제에 효과가 있음을 입증했다&rdquo;고 전했다.(중략) 한의학연구원은 지난 11월 KIOM-C를 국내에 특허출원했으며, 이를 천연물 신약으로 개발하기 위한 연구를 추진 중이다. (2010.1.19, 뉴스천지)

http://www.newscj.com/news/articleView.html?idxno=31413 ","특허로 살펴본 무한 녹색에너지, 지열.hwp",http://www.fact.or.kr/action.do?action=farmtech%24file&seq=506&file_seq=1,2010.01.25,이진필,506,신종플루 한약 치료제 개발,509

"19일 춘천시에 따르면 후평동 하이테크벤처타운 입주업체인 ㈜에이지아이가 국내에서 자생하는 옻나무에서 항암활성물질을 추출, 호흡기암(폐암) 치료제를 개발 중이다. (중략) ㈜에이지아이는 직원 8명의 소기업으로 옻나무 추출물 관련, 국내외에 다수의 특허를 갖고 있으며 2000년 창업해 2002년 하이테크벤처타운에 입주해 춘천바이오산업진흥원의 지원을 받고 있다.(2010.1.19, 뉴시스)

http://news.naver.com/main/read.nhn?mode=LSD&amp;mid=sec&amp;sid1=102&amp;oid=003&amp;aid=0003050476

",2010.01.25,이진필,505,춘천 바이오업체 옻나무 추출 항암제 개발,638,신종플루 한약 치료제 개발,509

"바이오스펙트럼과 제주대 의대는 최근에 교육과학기술부와 한국산업기술재단이 후원하는 지역혁신인력양성과제의 일환으로 제주지역의 다양한 생물종을 대상으로 탈모억제 물질에 대한 스크리닝 (Screening) 시험을 수행한 결과, 노랑하늘타리가 우수한 탈모억제 효능을 나타낸다는 사실을 확인했다. 이와 관련된 연구 결과는 국제 피부학술 SCI논문인 Europen Journal of Dermatology (2008)에 게재됐고 탈모억제 소재로 특허등록됐다.(2010.1.19)

http://www.etoday.kr/news/section/newsview.php?TM=news&amp;SM=0407&amp;idxno=283116
",2010.01.25,이진필,504,"바이오스펙트럼, 탈모억제 '노랑하늘타리추출물' 개발",636,신종플루 한약 치료제 개발,509

"세계는 지금 무한 기술경쟁, 특허전쟁 중이다. 
특허는 곧 기업경쟁력이고 수익창출의 원동력이다. 
미국 500대 기업의 시가총액 가운데 특허 등 무형자산 비중은 1985년 32%에서 2005년 80%로 늘어났다. 
전 세계 특허 1위 기업인 미국 IBM의 지식재산권 수입은 2007년 기준 9억6000만달러(약 1조1000억원)에 달한다(2010.1.21, 세계일보)
http://www.segye.com/Articles/News/Opinion/Article.asp?aid=20100121004339&amp;cid=
&nbsp;
",2012년까지 특허스타기업 400개 육성한다.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=503&file_seq=1,2010.01.25,이진필,503,특허전쟁,614

"천연물신약 연구개발전문 벤처기업 (주)YD생명과학(대표이사 이진우)이 문경시(시장 신현국)와 1월 20일 서울산업대 내 서울테크노파크의 (주)YD생명과학에서 문경오미자를 이용한 천연물신약 및 기능성식품 연구개발과 상품화를 위한 업무협약(MOU)을 체결했다.
이번 협약을 통해 와이디생명과학은 천연물신약 후보물질 중 오미자를 원재료로 하는 관절염치료용 조성물 YD-101 및 비만치료용 조성물 YD-501에 대한 원재료의 품질 확보(GAP 재배) 및 대량 시료 제조를 위한 안정적 공급망을 확보하게 됐다.(2010.1.20, 약업신문)

http://www.yakup.com/opdb/index.php?dbt=article&amp;cate=1|12|53&amp;cmd=view&amp;code=127193
",2010.01.25,이진필,502,"YD생명과학-문경시, 오미자 신약 상품화 착수",618,특허전쟁,614

"한국식품연구원 홍석산 박사 연구팀은 농림수산식품부 농림수산식품기술기획평가원의 지원으로 꾸지뽕나무 잎과 열매의 건강기능성을 활용한 가공식품 개발 연구를 수행했다. 연구결과 꾸지뽕잎은 아토피피부염 억제력이 특출한 것으로 나타나 특허출원을 신청했다. 꾸지뽕잎을 이용한 아토피 피부염 억제 조성물 제조 기술은 평태산업(주)에 이전되어 그 기술을 가지고 이스라지 천연비누를 생산하게 된 것이다.&nbsp;(2010.1.21, 재경뉴스)

http://www.jknews.co.kr/bodo/view.php?id=bodo24464
",막걸리의 무한변신.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=501&file_seq=1,2010.01.25,이진필,501,"피부 트러블(아토피피부염, 여드름) 물리치는 이스라지 천연비누",471

"경기도민물고기연구소(소장 김동수)가 국내 최초로 철갑상어 사료 첨가제에 대한 특허를 취득했다. 
21일 도에 따르면 연구소는 마늘에서 유효 성분을 추출해 만든 철갑상어 사료 첨가제로 지난 12월 9일 특허청으로부터 특허증(특허 제 10-0932474 호)을 취득했다(2010.1.21, 머니투데이)

http://www.mt.co.kr/businessReport/reportView.html?m_id=2010012116254822898 ",미세유속 바이오칩.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=500&file_seq=1,2010.01.25,이진필,500,"철갑상어, 마늘 먹고 두 배로 성장",437

"22일 산림청에 따르면 국립산림과학원 녹색산업연구과는 최근 오디가 주름개선에 효과 있다는 사실을 밝혀내고 화장품개발에 성공했다. 

오디의 추출성분을 넣은 크림형의 에센스 기능성 화장품이 안정화시험을 통해 제품으로서 알맞다는 결과를 얻은 것이다.(2010.1.22, 아시아경제)

http://www.asiae.co.kr/news/view.htm?idxno=2010012120190680906 ",내 마음대로 골라쓰는 특허검색서비스.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=499&file_seq=1,2010.01.25,이진필,499,"국립산림과학원, 뽕나무 열매 이용한 기능성 화장품 시험생산…특허출원 준비 중",425

"최근 특허청(청장 고정식)이 발표한 국내 지식재산권 출원 현황에 따르면 매년 꾸준한 증가추세를 보이던 지식재산권 출원이 세계적 경제 불황으로 지난해 소폭 감소한 것으로 나타났다. 

2009년 출원된 지식재산권은 총 35만3440건으로 2008년 37만2697건에 비해 5.2% 감소했다. 

유형별로 특허가 15만6885건으로 전년 17만632건과 비교해 8.1% 감소해 가장 많이 줄었고, 실용신안은 4.4%, 상표 3.4%, 디자인 0.8% 감소해 모든 항목에서 출원건수가 줄었다. (2010.1.22, 대전일보)

http://www.daejonilbo.com/news/newsitem.asp?pk_no=863086#
",포천막걸리 국내최초 막걸리분야 지리적표시 단체표장 출원_1.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=498&file_seq=1,2010.01.25,이진필,498,작년 지식재산권 출원 소폭 감소,442

"지난해 농진청이 출원을 완료한 산업재산권은 세계 최초로 실크단백질을 이용한 '인공고막' 등 321건으로 2008년 237건과 2007년 164건에 비해 크게 늘었습니다.(2010.1.22, YTN)

http://www.ytn.co.kr/_ln/0103_201001221521118218
","특허, 브랜드·디자인 모두 도와드립니다.hwp",http://www.fact.or.kr/action.do?action=farmtech%24file&seq=497&file_seq=1,2010.01.25,이진필,497,작년 지식재산권 출원 소폭 감소,618

"경기테크노파크(경기 TP) 경기기술이전센터는 26일 서울 삼성동 코엑스에서 8개 분야의 신탁특허 기술이전 설명회 및 상담회를 연다.

이번 설명회에는 특허법인 다울, 한국기술거래사협회 남부지회, 한국과학기술연구원, 포항공대 등이 보유한 화학&middot;바이오 분야 미활용 특허의 기술이전과 사업화 방안 등이 소개된다.(2010.1.22, 파이낸셜뉴스)

http://www.fnnews.com/view?ra=Sent1601m_View&amp;corp=fnnews&amp;arcid=0921880542&amp;cDateYear=2010&amp;cDateMonth=01&amp;cDateDay=22
",특허청 지식재산권 보호노력 국제적으로 인정받아.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=496&file_seq=1,2010.01.25,이진필,496,경기테크노파크 26일 신탁특허 이전 설명회,465

"24일 한국특허정보원이 내놓은 '미국특허로 바라본 한국의 기술경쟁력(Patent Scoreboard 2010)'에 따르면 우리나라는 2008년에 이어 지난해도 미국특허 등록건수에서나 기술력 순위 모두 3위를 차지했다. 

그러나 미국특허 보유기업 수는 경쟁국보다 크게 적고 대부분이 일부 대기업들로 분석됐다. 

지난해 미국에 특허를 등록, 권리를 갖고 있는 지구촌의 기업, 대학, 연구소는 1만1016사(개인 제외). 이중 ▲미국이 6481개사로 58.8%를 차지하고 있고 ▲일본 1034곳(9.4%) ▲독일 688곳(6.2%) ▲대만 444곳(4%)이었다. 

반면 우리나라는 151곳(1.4%)에 그쳤다. 특허선진 5개국(IP5) 중 3~4위에 들어가는 '특허강국 코리아'의 위상을 무색하게 만드는 대목이다. (2010.1.24, 아시아경제)

http://www.asiae.co.kr/news/view.htm?idxno=2010012215152845506 ",2010년 이전희망 우수특허기술 조사.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=495&file_seq=1,2010.01.25,이진필,495,"'美 특허' 기업, 일본·대만에 뒤져",583

"24일 특허청(청장 고정식)이 발표한 '2009년 4&middot;4분기 지식재산권 동향'에 따르면 2009년 4&middot;4분기 지식재산권 출원건수는 전년동기대비 2.4% 증가한 10만1310건, 등록건수는 14.8% 감소한 3만5363건을 기록했다.(2010.1.24, 뉴시스)

http://news.naver.com/main/read.nhn?mode=LSD&amp;mid=sec&amp;sid1=105&amp;oid=003&amp;aid=0003057854 ",2010 세계 최대의 여성 발명축제가 열린다!.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=494&file_seq=1,2010.01.25,이진필,494,막걸리 등 소비행태 변화로 '지재권출원' 소폭 증가,576

"원료는 완두콩에서 얻어진 가수 분해 단백질인 식물성 펩톤과 녹차 캘러스 배양 추출물, 이지함피부 과학연구소가 특허 출원을 받은 상황버섯 복합 추출물 등 대부분이 식물성..... 특히 이 제품은 정부의 국가 연구과제 수행기관으로 선정돼 지난 3년동안 이지함 피부과학연구소에서 연구한 울릉도의 특산 약용 복합 식물 추출물과 곰취 등이 함유되어 있어 피부결을 부드럽고 촉촉하게 가꿔준다(2010.1.24, 파이낸셜뉴스)

http://www.fnnews.com/view?ra=Sent1001m_View&amp;corp=fnnews&amp;arcid=0921880831&amp;cDateYear=2010&amp;cDateMonth=01&amp;cDateDay=24 ",특허심판 더 빠르고 더 편리하게.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=493&file_seq=1,2010.01.25,이진필,493,줄기세포 활성화제 화장품 출시 붐,594

"25일 국립수의과학검역원은 동물용 백신 접종 시 일시적으로 나타날 수 있는 사료섭취 감소 등 스트레스를 대폭 줄여줄 수 있는 완화제를 개발해 지난 7일 특허 출원했다고 밝혔다.(2010.1.24, 메디컬투데이)

http://www.mdtoday.co.kr/mdtoday/index.html?no=114528 ",2010.01.25,이진필,492,"국립수의과학검역원, 백신접종 스트레스 완화제 개발 특허 출원",592,줄기세포 활성화제 화장품 출시 붐,594

"도쿄에서 200km나 떨어진 도치기현. &lsquo;빵 아키모토&rsquo;의 아키모토 요시히코(秋元義彦) 사장과 직원들은 이날 흥분으로 밤잠을 이루지 못했다. NASA의 엄격한 안전검사를 거친 이 회사의 통조림 빵을 우주왕복선에서 시식하는 모습이 전해졌기 때문이다(2010.01.17, 조선닷컴)

http://news.chosun.com/site/data/html_dir/2010/01/08/2010010801320.html ","특허수수료, 이젠 마일리지로 해결한다.hwp",http://www.fact.or.kr/action.do?action=farmtech%24file&seq=491&file_seq=1,2010.01.19,이진필,491,'통조림 빵 우주비행사도 먹어요',412

"특허법원은 1998년 3월부터 2007년 말까지 총 9077건을 처리했으며 사건 유형별로는 특허사건의 경우 전체 처리사건 가운데 2509건, 실용신안 사건 1493건, 디자인 사건 1041건, 상표사건 4034건을 처리(2010.01.17, 파이낸셜뉴스)

http://www.fnnews.com/view?ra=Sent1201m_View&amp;corp=fnnews&amp;arcid=0921874216&amp;cDateYear=2010&amp;cDateMonth=01&amp;cDateDay=17 ",국유특허! 잘만 사용하면 돈이 보인다.hwp,http://www.fact.or.kr/action.do?action=farmtech%24file&seq=490&file_seq=1,2010.01.19,이진필,490,특허·행정소송 매년 큰폭 증가,407

"듀폰이 몬산토의 원천 기술을 활용해 만든 유전자 조작 콩 상품을 판매하는 것을 몬산토가 막을 권한이 있다고 판결(2010.01.17, 연합뉴스)

http://news.naver.com/main/read.nhn?mode=LSD&amp;mid=sec&amp;sid1=101&amp;oid=001&amp;aid=0003077110 ",2010.01.19,이진필,489,"몬산토, 유전자 변형 특허소송서 1차 승리",438,특허·행정소송 매년 큰폭 증가,407

"특허심사 행정의 명확성과 투명성을 제고하고, 고객 참여 폭을 확대하기 위해 특허 심사기준 전용 웹사이트(http://www.kipo.go.kr/patguideline)를 특허청 홈페이지에 구축, 이달 1일부터 오픈(2010.01.17, 뉴시스)

http://news.naver.com/main/read.nhn?mode=LSD&amp;mid=sec&amp;sid1=105&amp;oid=003&amp;aid=0003047384 ",2010.01.19,이진필,488,"특허 심사기준, 원클릭 확인 가능, 개정에도 참여 가능",422,특허·행정소송 매년 큰폭 증가,407

"R&amp;D 특허센터는 한국지식재산연수원의 부설기관으로 운영되며 우리나라가 제조업 강국을 넘어 지식재산 강국으로 도약하기 위한 ,지재권 중심의 기술획득전략' 등을 본격 추진하는 총괄기구 역할을 수행(2010.01.15, 디지털타임스)
